epoch,loss,lr,mean_squared_error,val_loss,val_mean_squared_error
0,186.63690185546875,0.001,186.63690185546875,182.43458557128906,182.43458557128906
1,179.83746337890625,0.001,179.83746337890625,177.3041229248047,177.3041229248047
2,177.03555297851562,0.001,177.03555297851562,175.22076416015625,175.22076416015625
3,175.57406616210938,0.001,175.57406616210938,173.6460418701172,173.6460418701172
4,174.60862731933594,0.001,174.60862731933594,173.28683471679688,173.28683471679688
5,174.0321044921875,0.001,174.0321044921875,172.58489990234375,172.58489990234375
6,173.45358276367188,0.001,173.45358276367188,172.3408660888672,172.3408660888672
7,172.93136596679688,0.001,172.93136596679688,171.5535125732422,171.5535125732422
8,172.422119140625,0.001,172.422119140625,171.3907928466797,171.3907928466797
9,172.2728729248047,0.001,172.2728729248047,170.82566833496094,170.82566833496094
10,172.08059692382812,0.001,172.08059692382812,170.6921844482422,170.6921844482422
11,171.6495819091797,0.001,171.6495819091797,170.78956604003906,170.78956604003906
12,171.5181884765625,0.001,171.5181884765625,170.6608428955078,170.6608428955078
13,171.27853393554688,0.001,171.27853393554688,170.5272216796875,170.5272216796875
14,171.15414428710938,0.001,171.15414428710938,170.23403930664062,170.23403930664062
15,170.85633850097656,0.001,170.85633850097656,170.1244659423828,170.1244659423828
16,170.58978271484375,0.001,170.58978271484375,169.77088928222656,169.77088928222656
17,170.3677215576172,0.001,170.3677215576172,170.21983337402344,170.21983337402344
18,170.4574432373047,0.001,170.4574432373047,169.75242614746094,169.75242614746094
19,170.0261993408203,0.001,170.0261993408203,169.20578002929688,169.20578002929688
20,169.97634887695312,0.001,169.97634887695312,169.38519287109375,169.38519287109375
21,169.94595336914062,0.001,169.94595336914062,170.4913330078125,170.4913330078125
22,169.7922821044922,0.001,169.7922821044922,169.10958862304688,169.10958862304688
23,169.86566162109375,0.001,169.86566162109375,169.29917907714844,169.29917907714844
24,169.4421844482422,0.001,169.4421844482422,168.89324951171875,168.89324951171875
25,169.41387939453125,0.001,169.41387939453125,168.86122131347656,168.86122131347656
26,169.41859436035156,0.001,169.41859436035156,169.2955780029297,169.2955780029297
27,169.1774444580078,0.001,169.1774444580078,168.8860321044922,168.8860321044922
28,169.20668029785156,0.001,169.20668029785156,168.6861572265625,168.6861572265625
29,169.0884246826172,0.001,169.0884246826172,168.99124145507812,168.99124145507812
30,168.91171264648438,0.001,168.91171264648438,168.6781463623047,168.6781463623047
31,169.0338592529297,0.001,169.0338592529297,168.99815368652344,168.99815368652344
32,168.79063415527344,0.001,168.79063415527344,168.76168823242188,168.76168823242188
33,168.62564086914062,0.001,168.62564086914062,168.21197509765625,168.21197509765625
34,168.63807678222656,0.001,168.63807678222656,168.99105834960938,168.99105834960938
35,168.55010986328125,0.001,168.55010986328125,168.26467895507812,168.26467895507812
36,168.4422607421875,0.001,168.4422607421875,168.6558837890625,168.6558837890625
37,168.4783172607422,0.001,168.4783172607422,168.13986206054688,168.13986206054688
38,168.2649383544922,0.001,168.2649383544922,168.06195068359375,168.06195068359375
39,168.4893341064453,0.001,168.4893341064453,168.5355987548828,168.5355987548828
40,168.35052490234375,0.001,168.35052490234375,168.2740478515625,168.2740478515625
41,168.28994750976562,0.001,168.28994750976562,168.56883239746094,168.56883239746094
42,168.23643493652344,0.001,168.23643493652344,168.426025390625,168.426025390625
43,168.13206481933594,0.001,168.13206481933594,168.23971557617188,168.23971557617188
44,167.42440795898438,0.00020000001,167.42440795898438,167.69825744628906,167.69825744628906
45,167.3203582763672,0.00020000001,167.3203582763672,167.64512634277344,167.64512634277344
46,167.07772827148438,0.00020000001,167.07772827148438,167.3986358642578,167.3986358642578
47,167.16424560546875,0.00020000001,167.16424560546875,167.54489135742188,167.54489135742188
48,167.1521453857422,0.00020000001,167.1521453857422,167.5687255859375,167.5687255859375
49,167.02781677246094,0.00020000001,167.02781677246094,167.55770874023438,167.55770874023438
50,167.24234008789062,0.00020000001,167.24234008789062,167.50564575195312,167.50564575195312
51,167.07791137695312,0.00020000001,167.07791137695312,167.4695281982422,167.4695281982422
52,166.74774169921875,4.0000003e-05,166.74774169921875,167.48062133789062,167.48062133789062
53,166.888916015625,4.0000003e-05,166.888916015625,167.39073181152344,167.39073181152344
54,166.7522735595703,4.0000003e-05,166.7522735595703,167.48243713378906,167.48243713378906
55,166.74822998046875,4.0000003e-05,166.74822998046875,167.365966796875,167.365966796875
56,166.91555786132812,4.0000003e-05,166.91555786132812,167.41506958007812,167.41506958007812
57,166.86509704589844,4.0000003e-05,166.86509704589844,167.4485321044922,167.4485321044922
58,166.8228759765625,4.0000003e-05,166.8228759765625,167.40029907226562,167.40029907226562
59,166.86920166015625,4.0000003e-05,166.86920166015625,167.41368103027344,167.41368103027344
60,166.8046875,4.0000003e-05,166.8046875,167.36907958984375,167.36907958984375
61,166.79527282714844,8.000001e-06,166.79527282714844,167.3787384033203,167.3787384033203
62,166.8095703125,8.000001e-06,166.8095703125,167.37850952148438,167.37850952148438
63,166.93240356445312,8.000001e-06,166.93240356445312,167.39633178710938,167.39633178710938
64,166.89498901367188,8.000001e-06,166.89498901367188,167.39202880859375,167.39202880859375
65,166.900390625,8.000001e-06,166.900390625,167.38760375976562,167.38760375976562
