epoch,loss,lr,mean_squared_error,val_loss,val_mean_squared_error
0,187.0513458251953,0.001,187.0513458251953,184.86131286621094,184.86131286621094
1,179.7575225830078,0.001,179.7575225830078,176.90228271484375,176.90228271484375
2,176.19996643066406,0.001,176.19996643066406,174.5113525390625,174.5113525390625
3,174.7117919921875,0.001,174.7117919921875,174.16384887695312,174.16384887695312
4,173.98353576660156,0.001,173.98353576660156,172.2765655517578,172.2765655517578
5,173.47012329101562,0.001,173.47012329101562,172.35643005371094,172.35643005371094
6,173.0083465576172,0.001,173.0083465576172,171.4259796142578,171.4259796142578
7,172.65948486328125,0.001,172.65948486328125,172.22991943359375,172.22991943359375
8,172.29531860351562,0.001,172.29531860351562,171.4811248779297,171.4811248779297
9,172.062255859375,0.001,172.062255859375,170.7541961669922,170.7541961669922
10,171.68798828125,0.001,171.68798828125,170.72642517089844,170.72642517089844
11,171.6000518798828,0.001,171.6000518798828,170.2434844970703,170.2434844970703
12,171.20228576660156,0.001,171.20228576660156,170.22183227539062,170.22183227539062
13,170.96702575683594,0.001,170.96702575683594,169.74342346191406,169.74342346191406
14,170.84124755859375,0.001,170.84124755859375,170.5992431640625,170.5992431640625
15,170.6360626220703,0.001,170.6360626220703,169.45755004882812,169.45755004882812
16,170.47862243652344,0.001,170.47862243652344,169.72164916992188,169.72164916992188
17,170.40318298339844,0.001,170.40318298339844,169.47927856445312,169.47927856445312
18,170.0851593017578,0.001,170.0851593017578,169.6112518310547,169.6112518310547
19,170.05789184570312,0.001,170.05789184570312,169.48629760742188,169.48629760742188
20,169.88522338867188,0.001,169.88522338867188,169.04812622070312,169.04812622070312
21,169.72402954101562,0.001,169.72402954101562,168.5413818359375,168.5413818359375
22,169.63058471679688,0.001,169.63058471679688,168.81903076171875,168.81903076171875
23,169.64324951171875,0.001,169.64324951171875,169.2752227783203,169.2752227783203
24,169.40565490722656,0.001,169.40565490722656,169.4942626953125,169.4942626953125
25,169.34359741210938,0.001,169.34359741210938,168.54620361328125,168.54620361328125
26,169.33740234375,0.001,169.33740234375,168.9402313232422,168.9402313232422
27,168.4783172607422,0.00020000001,168.4783172607422,168.158447265625,168.158447265625
28,168.39317321777344,0.00020000001,168.39317321777344,168.18663024902344,168.18663024902344
29,168.2118377685547,0.00020000001,168.2118377685547,168.007080078125,168.007080078125
30,168.2473602294922,0.00020000001,168.2473602294922,167.9873046875,167.9873046875
31,168.30638122558594,0.00020000001,168.30638122558594,168.1009063720703,168.1009063720703
32,168.18896484375,0.00020000001,168.18896484375,167.95310974121094,167.95310974121094
33,168.046142578125,0.00020000001,168.046142578125,167.81028747558594,167.81028747558594
34,168.22406005859375,0.00020000001,168.22406005859375,167.9202423095703,167.9202423095703
35,168.20272827148438,0.00020000001,168.20272827148438,167.84571838378906,167.84571838378906
36,168.10446166992188,0.00020000001,168.10446166992188,167.8577880859375,167.8577880859375
37,167.9017333984375,0.00020000001,167.9017333984375,167.84091186523438,167.84091186523438
38,168.1697540283203,0.00020000001,168.1697540283203,167.8400115966797,167.8400115966797
39,167.8336944580078,4.0000003e-05,167.8336944580078,167.71316528320312,167.71316528320312
40,167.9097442626953,4.0000003e-05,167.9097442626953,167.6326446533203,167.6326446533203
41,167.8017120361328,4.0000003e-05,167.8017120361328,167.608154296875,167.608154296875
42,167.81239318847656,4.0000003e-05,167.81239318847656,167.61903381347656,167.61903381347656
43,167.7344207763672,4.0000003e-05,167.7344207763672,167.60569763183594,167.60569763183594
44,167.7841033935547,4.0000003e-05,167.7841033935547,167.61871337890625,167.61871337890625
45,167.65086364746094,4.0000003e-05,167.65086364746094,167.62445068359375,167.62445068359375
46,167.7758331298828,4.0000003e-05,167.7758331298828,167.5468292236328,167.5468292236328
47,167.66258239746094,4.0000003e-05,167.66258239746094,167.61151123046875,167.61151123046875
48,167.72132873535156,4.0000003e-05,167.72132873535156,167.60324096679688,167.60324096679688
49,167.7204132080078,4.0000003e-05,167.7204132080078,167.5858917236328,167.5858917236328
50,167.81121826171875,4.0000003e-05,167.81121826171875,167.5615234375,167.5615234375
51,167.77542114257812,4.0000003e-05,167.77542114257812,167.56228637695312,167.56228637695312
52,167.74600219726562,8.000001e-06,167.74600219726562,167.57366943359375,167.57366943359375
53,167.80264282226562,8.000001e-06,167.80264282226562,167.5630340576172,167.5630340576172
54,167.78903198242188,8.000001e-06,167.78903198242188,167.58132934570312,167.58132934570312
55,167.60955810546875,8.000001e-06,167.60955810546875,167.55191040039062,167.55191040039062
56,167.77684020996094,8.000001e-06,167.77684020996094,167.56094360351562,167.56094360351562
