epoch,loss,lr,mean_squared_error,val_loss,val_mean_squared_error
0,183.65090942382812,0.001,183.65090942382812,178.8634490966797,178.8634490966797
1,176.4978790283203,0.001,176.4978790283203,174.14772033691406,174.14772033691406
2,174.60704040527344,0.001,174.60704040527344,172.99029541015625,172.99029541015625
3,173.66700744628906,0.001,173.66700744628906,172.43533325195312,172.43533325195312
4,172.8802032470703,0.001,172.8802032470703,171.26710510253906,171.26710510253906
5,172.39356994628906,0.001,172.39356994628906,170.7599334716797,170.7599334716797
6,172.03329467773438,0.001,172.03329467773438,170.39039611816406,170.39039611816406
7,171.72071838378906,0.001,171.72071838378906,171.1612548828125,171.1612548828125
8,171.50857543945312,0.001,171.50857543945312,170.45492553710938,170.45492553710938
9,171.26580810546875,0.001,171.26580810546875,170.82366943359375,170.82366943359375
10,170.9723358154297,0.001,170.9723358154297,169.74815368652344,169.74815368652344
11,170.88287353515625,0.001,170.88287353515625,169.60462951660156,169.60462951660156
12,170.59825134277344,0.001,170.59825134277344,169.6090087890625,169.6090087890625
13,170.45046997070312,0.001,170.45046997070312,170.20098876953125,170.20098876953125
14,170.43685913085938,0.001,170.43685913085938,169.38719177246094,169.38719177246094
15,170.1540069580078,0.001,170.1540069580078,169.5341339111328,169.5341339111328
16,170.21348571777344,0.001,170.21348571777344,169.23617553710938,169.23617553710938
17,169.8958282470703,0.001,169.8958282470703,169.0227508544922,169.0227508544922
18,169.99742126464844,0.001,169.99742126464844,169.08950805664062,169.08950805664062
19,169.8061981201172,0.001,169.8061981201172,169.1953887939453,169.1953887939453
20,169.83143615722656,0.001,169.83143615722656,168.76475524902344,168.76475524902344
21,169.5417938232422,0.001,169.5417938232422,168.9602508544922,168.9602508544922
22,169.5292510986328,0.001,169.5292510986328,168.98544311523438,168.98544311523438
23,169.3516082763672,0.001,169.3516082763672,168.91592407226562,168.91592407226562
24,169.31829833984375,0.001,169.31829833984375,169.01235961914062,169.01235961914062
25,169.26931762695312,0.001,169.26931762695312,168.572998046875,168.572998046875
26,169.34400939941406,0.001,169.34400939941406,169.3771514892578,169.3771514892578
27,169.0289306640625,0.001,169.0289306640625,168.88999938964844,168.88999938964844
28,169.1759796142578,0.001,169.1759796142578,168.29537963867188,168.29537963867188
29,168.96263122558594,0.001,168.96263122558594,168.93844604492188,168.93844604492188
30,169.11959838867188,0.001,169.11959838867188,168.77442932128906,168.77442932128906
31,168.9405517578125,0.001,168.9405517578125,168.40509033203125,168.40509033203125
32,168.75634765625,0.001,168.75634765625,168.57510375976562,168.57510375976562
33,168.7373504638672,0.001,168.7373504638672,168.68228149414062,168.68228149414062
34,167.97608947753906,0.00020000001,167.97608947753906,168.19544982910156,168.19544982910156
35,167.68556213378906,0.00020000001,167.68556213378906,168.16049194335938,168.16049194335938
36,167.5811309814453,0.00020000001,167.5811309814453,168.10031127929688,168.10031127929688
37,167.6959228515625,0.00020000001,167.6959228515625,167.99488830566406,167.99488830566406
38,167.37547302246094,0.00020000001,167.37547302246094,167.74937438964844,167.74937438964844
39,167.44830322265625,0.00020000001,167.44830322265625,167.85118103027344,167.85118103027344
40,167.34751892089844,0.00020000001,167.34751892089844,167.77963256835938,167.77963256835938
41,167.347412109375,0.00020000001,167.347412109375,167.91798400878906,167.91798400878906
42,167.387939453125,0.00020000001,167.387939453125,167.9690399169922,167.9690399169922
43,167.2206573486328,0.00020000001,167.2206573486328,167.8279571533203,167.8279571533203
44,167.1079864501953,4.0000003e-05,167.1079864501953,167.7971649169922,167.7971649169922
45,167.22122192382812,4.0000003e-05,167.22122192382812,167.7879180908203,167.7879180908203
46,167.2498321533203,4.0000003e-05,167.2498321533203,167.7979736328125,167.7979736328125
47,167.0443572998047,4.0000003e-05,167.0443572998047,167.64605712890625,167.64605712890625
48,167.30740356445312,4.0000003e-05,167.30740356445312,167.74981689453125,167.74981689453125
49,167.04383850097656,4.0000003e-05,167.04383850097656,167.71656799316406,167.71656799316406
50,167.0173797607422,4.0000003e-05,167.0173797607422,167.72607421875,167.72607421875
51,167.10601806640625,4.0000003e-05,167.10601806640625,167.73501586914062,167.73501586914062
52,166.91519165039062,4.0000003e-05,166.91519165039062,167.65623474121094,167.65623474121094
53,167.13441467285156,8.000001e-06,167.13441467285156,167.6686553955078,167.6686553955078
54,167.04367065429688,8.000001e-06,167.04367065429688,167.67918395996094,167.67918395996094
55,166.88876342773438,8.000001e-06,166.88876342773438,167.6907958984375,167.6907958984375
56,166.88648986816406,8.000001e-06,166.88648986816406,167.6776580810547,167.6776580810547
57,166.9723663330078,8.000001e-06,166.9723663330078,167.6964111328125,167.6964111328125
