epoch,loss,lr,mean_squared_error,val_loss,val_mean_squared_error
0,185.5993194580078,0.001,185.5993194580078,180.66802978515625,180.66802978515625
1,178.0735626220703,0.001,178.0735626220703,175.66329956054688,175.66329956054688
2,175.536376953125,0.001,175.536376953125,173.26815795898438,173.26815795898438
3,174.27076721191406,0.001,174.27076721191406,172.91342163085938,172.91342163085938
4,173.34530639648438,0.001,173.34530639648438,171.8036651611328,171.8036651611328
5,172.76272583007812,0.001,172.76272583007812,171.46112060546875,171.46112060546875
6,172.3115234375,0.001,172.3115234375,170.80934143066406,170.80934143066406
7,171.94178771972656,0.001,171.94178771972656,171.5247802734375,171.5247802734375
8,171.76524353027344,0.001,171.76524353027344,170.43316650390625,170.43316650390625
9,171.2983856201172,0.001,171.2983856201172,169.9039764404297,169.9039764404297
10,170.8592071533203,0.001,170.8592071533203,169.72903442382812,169.72903442382812
11,170.70228576660156,0.001,170.70228576660156,169.58981323242188,169.58981323242188
12,170.4668426513672,0.001,170.4668426513672,169.69146728515625,169.69146728515625
13,170.4286651611328,0.001,170.4286651611328,169.0868682861328,169.0868682861328
14,170.377197265625,0.001,170.377197265625,168.9829559326172,168.9829559326172
15,170.0393829345703,0.001,170.0393829345703,169.24069213867188,169.24069213867188
16,169.71255493164062,0.001,169.71255493164062,168.94480895996094,168.94480895996094
17,169.63308715820312,0.001,169.63308715820312,169.10543823242188,169.10543823242188
18,169.52003479003906,0.001,169.52003479003906,168.6524658203125,168.6524658203125
19,169.39088439941406,0.001,169.39088439941406,168.8554229736328,168.8554229736328
20,169.17630004882812,0.001,169.17630004882812,168.349609375,168.349609375
21,169.1725616455078,0.001,169.1725616455078,168.51878356933594,168.51878356933594
22,168.95884704589844,0.001,168.95884704589844,168.8523406982422,168.8523406982422
23,168.7866668701172,0.001,168.7866668701172,167.97958374023438,167.97958374023438
24,168.67987060546875,0.001,168.67987060546875,168.00054931640625,168.00054931640625
25,168.75277709960938,0.001,168.75277709960938,168.19187927246094,168.19187927246094
