epoch,loss,lr,mean_squared_error,val_loss,val_mean_squared_error
0,1257.7423095703125,0.001,1257.7423095703125,986.3894653320312,986.3894653320312
1,1107.2103271484375,0.001,1107.2103271484375,957.695556640625,957.695556640625
2,1086.72705078125,0.001,1086.72705078125,950.7640380859375,950.7640380859375
3,1075.8145751953125,0.001,1075.8145751953125,948.1627807617188,948.1627807617188
4,1062.93798828125,0.001,1062.93798828125,931.5416259765625,931.5416259765625
5,1057.113525390625,0.001,1057.113525390625,922.4467163085938,922.4467163085938
6,1046.28125,0.001,1046.28125,915.7423706054688,915.7423706054688
7,1040.880126953125,0.001,1040.880126953125,937.2167358398438,937.2167358398438
8,1029.3702392578125,0.001,1029.3702392578125,906.82568359375,906.82568359375
9,1024.03271484375,0.001,1024.03271484375,900.5922241210938,900.5922241210938
10,1016.0552368164062,0.001,1016.0552368164062,889.7037353515625,889.7037353515625
11,1013.5,0.001,1013.5,894.7800903320312,894.7800903320312
12,1002.480224609375,0.001,1002.480224609375,892.2689819335938,892.2689819335938
13,995.9111938476562,0.001,995.9111938476562,878.7489013671875,878.7489013671875
14,988.51220703125,0.001,988.51220703125,873.0589599609375,873.0589599609375
15,982.6964111328125,0.001,982.6964111328125,877.0724487304688,877.0724487304688
16,977.9287719726562,0.001,977.9287719726562,874.8688354492188,874.8688354492188
17,972.310791015625,0.001,972.310791015625,881.863037109375,881.863037109375
18,970.2606811523438,0.001,970.2606811523438,871.0198364257812,871.0198364257812
19,963.4830322265625,0.001,963.4830322265625,872.8538818359375,872.8538818359375
20,961.534423828125,0.001,961.534423828125,882.1395874023438,882.1395874023438
21,959.2196044921875,0.001,959.2196044921875,870.5245361328125,870.5245361328125
22,953.322265625,0.001,953.322265625,867.2736206054688,867.2736206054688
23,952.3408203125,0.001,952.3408203125,869.3231201171875,869.3231201171875
24,951.3251953125,0.001,951.3251953125,857.5009765625,857.5009765625
25,947.6257934570312,0.001,947.6257934570312,861.7810668945312,861.7810668945312
26,945.7268676757812,0.001,945.7268676757812,860.8877563476562,860.8877563476562
27,941.120361328125,0.001,941.120361328125,866.1062622070312,866.1062622070312
28,940.5894775390625,0.001,940.5894775390625,860.329345703125,860.329345703125
29,934.89404296875,0.001,934.89404296875,854.3056640625,854.3056640625
30,934.094482421875,0.001,934.094482421875,862.7232055664062,862.7232055664062
31,930.266357421875,0.001,930.266357421875,856.22021484375,856.22021484375
32,929.85986328125,0.001,929.85986328125,857.91064453125,857.91064453125
33,924.2218627929688,0.001,924.2218627929688,854.2890625,854.2890625
34,922.9857788085938,0.001,922.9857788085938,851.3255004882812,851.3255004882812
35,920.348388671875,0.001,920.348388671875,860.876220703125,860.876220703125
36,918.4434814453125,0.001,918.4434814453125,850.2340698242188,850.2340698242188
37,917.7584838867188,0.001,917.7584838867188,855.3084716796875,855.3084716796875
38,915.2164306640625,0.001,915.2164306640625,848.4216918945312,848.4216918945312
39,910.73388671875,0.001,910.73388671875,855.2333374023438,855.2333374023438
40,911.7570190429688,0.001,911.7570190429688,860.658203125,860.658203125
41,911.1907348632812,0.001,911.1907348632812,849.29541015625,849.29541015625
42,908.8187255859375,0.001,908.8187255859375,847.6151123046875,847.6151123046875
43,906.8818969726562,0.001,906.8818969726562,856.8605346679688,856.8605346679688
44,904.8875122070312,0.001,904.8875122070312,845.484375,845.484375
45,903.9808349609375,0.001,903.9808349609375,845.9246826171875,845.9246826171875
46,900.5421142578125,0.001,900.5421142578125,847.6370849609375,847.6370849609375
47,900.9473266601562,0.001,900.9473266601562,846.224365234375,846.224365234375
48,900.8084716796875,0.001,900.8084716796875,843.5264282226562,843.5264282226562
49,897.5468139648438,0.001,897.5468139648438,846.845458984375,846.845458984375
50,897.2593383789062,0.001,897.2593383789062,865.9066772460938,865.9066772460938
51,895.3482666015625,0.001,895.3482666015625,846.1460571289062,846.1460571289062
52,893.3342895507812,0.001,893.3342895507812,840.5565185546875,840.5565185546875
53,892.1829223632812,0.001,892.1829223632812,842.1912841796875,842.1912841796875
54,892.6565551757812,0.001,892.6565551757812,849.598388671875,849.598388671875
55,888.6813354492188,0.001,888.6813354492188,846.6702880859375,846.6702880859375
56,889.4032592773438,0.001,889.4032592773438,840.2542114257812,840.2542114257812
57,886.4407348632812,0.001,886.4407348632812,837.61669921875,837.61669921875
58,884.7159423828125,0.001,884.7159423828125,843.9990234375,843.9990234375
59,884.2784423828125,0.001,884.2784423828125,841.760498046875,841.760498046875
60,882.402587890625,0.001,882.402587890625,844.1281127929688,844.1281127929688
61,881.7830200195312,0.001,881.7830200195312,835.6011352539062,835.6011352539062
62,881.05224609375,0.001,881.05224609375,841.7919921875,841.7919921875
63,880.2149658203125,0.001,880.2149658203125,844.1947631835938,844.1947631835938
64,877.73681640625,0.001,877.73681640625,836.7149047851562,836.7149047851562
65,876.9909057617188,0.001,876.9909057617188,843.317626953125,843.317626953125
66,876.7546997070312,0.001,876.7546997070312,840.7905883789062,840.7905883789062
67,868.9486083984375,0.00020000001,868.9486083984375,834.5674438476562,834.5674438476562
68,868.0637817382812,0.00020000001,868.0637817382812,831.8678588867188,831.8678588867188
69,868.4034423828125,0.00020000001,868.4034423828125,831.4916381835938,831.4916381835938
70,867.459716796875,0.00020000001,867.459716796875,831.7607421875,831.7607421875
71,868.668212890625,0.00020000001,868.668212890625,830.5038452148438,830.5038452148438
72,868.7542724609375,0.00020000001,868.7542724609375,835.5170288085938,835.5170288085938
73,865.1469116210938,0.00020000001,865.1469116210938,829.9696655273438,829.9696655273438
74,866.0371704101562,0.00020000001,866.0371704101562,830.9182739257812,830.9182739257812
75,864.8836059570312,0.00020000001,864.8836059570312,831.14111328125,831.14111328125
76,866.3543701171875,0.00020000001,866.3543701171875,833.0344848632812,833.0344848632812
77,866.0571899414062,0.00020000001,866.0571899414062,834.7044677734375,834.7044677734375
78,864.5855712890625,0.00020000001,864.5855712890625,829.3052978515625,829.3052978515625
79,866.0418090820312,0.00020000001,866.0418090820312,830.0097045898438,830.0097045898438
80,863.9965209960938,0.00020000001,863.9965209960938,834.0335083007812,834.0335083007812
81,864.8148193359375,0.00020000001,864.8148193359375,829.5912475585938,829.5912475585938
82,864.1952514648438,0.00020000001,864.1952514648438,828.4966430664062,828.4966430664062
83,863.8750610351562,0.00020000001,863.8750610351562,834.3521118164062,834.3521118164062
84,862.7877197265625,0.00020000001,862.7877197265625,834.7533569335938,834.7533569335938
85,863.7020874023438,0.00020000001,863.7020874023438,828.49169921875,828.49169921875
86,862.1714477539062,0.00020000001,862.1714477539062,828.9598999023438,828.9598999023438
87,861.8616943359375,0.00020000001,861.8616943359375,829.2125244140625,829.2125244140625
88,862.3619384765625,0.00020000001,862.3619384765625,830.96630859375,830.96630859375
89,861.806396484375,0.00020000001,861.806396484375,828.1416015625,828.1416015625
90,863.16650390625,0.00020000001,863.16650390625,830.2980346679688,830.2980346679688
91,862.2667236328125,0.00020000001,862.2667236328125,830.5907592773438,830.5907592773438
92,861.11279296875,0.00020000001,861.11279296875,829.4351196289062,829.4351196289062
93,863.1415405273438,0.00020000001,863.1415405273438,828.9522094726562,828.9522094726562
94,861.6680297851562,0.00020000001,861.6680297851562,828.6287841796875,828.6287841796875
95,859.089111328125,4.0000003e-05,859.089111328125,827.87939453125,827.87939453125
96,860.6388549804688,4.0000003e-05,860.6388549804688,829.64501953125,829.64501953125
97,859.8816528320312,4.0000003e-05,859.8816528320312,828.9608764648438,828.9608764648438
98,859.2318725585938,4.0000003e-05,859.2318725585938,828.731689453125,828.731689453125
99,859.27978515625,4.0000003e-05,859.27978515625,828.1354370117188,828.1354370117188
