epoch,loss,lr,mean_squared_error,val_loss,val_mean_squared_error
0,1269.006591796875,0.001,1269.006591796875,990.8880615234375,990.8880615234375
1,1121.7674560546875,0.001,1121.7674560546875,962.9058227539062,962.9058227539062
2,1082.719970703125,0.001,1082.719970703125,981.2559814453125,981.2559814453125
3,1066.190673828125,0.001,1066.190673828125,938.5406494140625,938.5406494140625
4,1060.0933837890625,0.001,1060.0933837890625,947.0213012695312,947.0213012695312
5,1051.8419189453125,0.001,1051.8419189453125,931.1150512695312,931.1150512695312
6,1041.8055419921875,0.001,1041.8055419921875,937.5060424804688,937.5060424804688
7,1034.487060546875,0.001,1034.487060546875,916.599853515625,916.599853515625
8,1026.38037109375,0.001,1026.38037109375,912.1285400390625,912.1285400390625
9,1021.731201171875,0.001,1021.731201171875,910.66552734375,910.66552734375
10,1014.5939331054688,0.001,1014.5939331054688,900.924072265625,900.924072265625
11,1007.0557861328125,0.001,1007.0557861328125,893.8430786132812,893.8430786132812
12,996.0905151367188,0.001,996.0905151367188,894.0703735351562,894.0703735351562
13,985.7395629882812,0.001,985.7395629882812,879.7817993164062,879.7817993164062
14,981.061767578125,0.001,981.061767578125,889.68017578125,889.68017578125
15,974.9569702148438,0.001,974.9569702148438,877.2425537109375,877.2425537109375
16,970.1586303710938,0.001,970.1586303710938,879.7096557617188,879.7096557617188
17,963.9146728515625,0.001,963.9146728515625,876.8779907226562,876.8779907226562
18,963.1643676757812,0.001,963.1643676757812,873.6980590820312,873.6980590820312
19,959.9511108398438,0.001,959.9511108398438,872.897705078125,872.897705078125
20,956.5510864257812,0.001,956.5510864257812,871.707275390625,871.707275390625
21,953.4679565429688,0.001,953.4679565429688,873.4923095703125,873.4923095703125
22,952.09814453125,0.001,952.09814453125,870.1702270507812,870.1702270507812
23,948.9503784179688,0.001,948.9503784179688,870.1294555664062,870.1294555664062
24,944.8597412109375,0.001,944.8597412109375,863.114013671875,863.114013671875
25,940.6295776367188,0.001,940.6295776367188,879.32177734375,879.32177734375
26,941.7272338867188,0.001,941.7272338867188,874.6793823242188,874.6793823242188
27,937.5355224609375,0.001,937.5355224609375,863.2080688476562,863.2080688476562
28,936.575927734375,0.001,936.575927734375,862.4520263671875,862.4520263671875
29,932.42919921875,0.001,932.42919921875,858.7101440429688,858.7101440429688
30,932.1419677734375,0.001,932.1419677734375,866.5056762695312,866.5056762695312
31,928.5806274414062,0.001,928.5806274414062,859.110595703125,859.110595703125
32,928.3167724609375,0.001,928.3167724609375,859.8300170898438,859.8300170898438
33,926.4589233398438,0.001,926.4589233398438,860.7573852539062,860.7573852539062
34,924.3253173828125,0.001,924.3253173828125,877.7621459960938,877.7621459960938
35,916.5861206054688,0.00020000001,916.5861206054688,856.0401611328125,856.0401611328125
36,913.119873046875,0.00020000001,913.119873046875,854.2114868164062,854.2114868164062
37,915.0702514648438,0.00020000001,915.0702514648438,853.5806884765625,853.5806884765625
38,911.7884521484375,0.00020000001,911.7884521484375,851.2091064453125,851.2091064453125
39,911.5870971679688,0.00020000001,911.5870971679688,851.79931640625,851.79931640625
40,911.2291870117188,0.00020000001,911.2291870117188,849.8114013671875,849.8114013671875
41,911.8892211914062,0.00020000001,911.8892211914062,851.309814453125,851.309814453125
42,910.9362182617188,0.00020000001,910.9362182617188,852.1685180664062,852.1685180664062
43,910.5455322265625,0.00020000001,910.5455322265625,852.405029296875,852.405029296875
44,909.983642578125,0.00020000001,909.983642578125,852.2922973632812,852.2922973632812
45,909.7837524414062,0.00020000001,909.7837524414062,855.027587890625,855.027587890625
46,907.69287109375,4.0000003e-05,907.69287109375,847.4806518554688,847.4806518554688
47,907.45947265625,4.0000003e-05,907.45947265625,849.9842529296875,849.9842529296875
48,904.3438110351562,4.0000003e-05,904.3438110351562,849.4451904296875,849.4451904296875
49,907.4166259765625,4.0000003e-05,907.4166259765625,849.2844848632812,849.2844848632812
50,906.931640625,4.0000003e-05,906.931640625,847.1629638671875,847.1629638671875
51,906.798095703125,4.0000003e-05,906.798095703125,848.42529296875,848.42529296875
52,906.5142822265625,4.0000003e-05,906.5142822265625,849.8630981445312,849.8630981445312
53,907.3743286132812,4.0000003e-05,907.3743286132812,849.9847412109375,849.9847412109375
54,904.7379150390625,4.0000003e-05,904.7379150390625,848.565185546875,848.565185546875
55,905.1998291015625,4.0000003e-05,905.1998291015625,848.6338500976562,848.6338500976562
56,905.6906127929688,8.000001e-06,905.6906127929688,849.5426025390625,849.5426025390625
57,904.8601684570312,8.000001e-06,904.8601684570312,850.0204467773438,850.0204467773438
58,906.8413696289062,8.000001e-06,906.8413696289062,849.7073974609375,849.7073974609375
59,904.9684448242188,8.000001e-06,904.9684448242188,849.5655517578125,849.5655517578125
60,904.357177734375,8.000001e-06,904.357177734375,848.9898681640625,848.9898681640625
