epoch,loss,lr,mean_squared_error,val_loss,val_mean_squared_error
0,1185.6737060546875,0.001,1185.6737060546875,956.4852294921875,956.4852294921875
1,1107.6842041015625,0.001,1107.6842041015625,980.6207275390625,980.6207275390625
2,1079.2161865234375,0.001,1079.2161865234375,952.0064697265625,952.0064697265625
3,1065.4354248046875,0.001,1065.4354248046875,920.2680053710938,920.2680053710938
4,1044.61376953125,0.001,1044.61376953125,911.6386108398438,911.6386108398438
5,1027.097900390625,0.001,1027.097900390625,897.6619873046875,897.6619873046875
6,1011.9617309570312,0.001,1011.9617309570312,890.804443359375,890.804443359375
7,995.5323486328125,0.001,995.5323486328125,896.1074829101562,896.1074829101562
8,985.7177734375,0.001,985.7177734375,888.9069213867188,888.9069213867188
9,975.684814453125,0.001,975.684814453125,896.8438720703125,896.8438720703125
10,965.571044921875,0.001,965.571044921875,897.3726806640625,897.3726806640625
11,955.2525634765625,0.001,955.2525634765625,870.2012329101562,870.2012329101562
12,944.0966186523438,0.001,944.0966186523438,881.64306640625,881.64306640625
13,939.4427490234375,0.001,939.4427490234375,866.4087524414062,866.4087524414062
14,933.1465454101562,0.001,933.1465454101562,870.0739135742188,870.0739135742188
15,928.594970703125,0.001,928.594970703125,875.7841186523438,875.7841186523438
16,923.4658813476562,0.001,923.4658813476562,876.3167114257812,876.3167114257812
17,920.1804809570312,0.001,920.1804809570312,872.5174560546875,872.5174560546875
18,913.6213989257812,0.001,913.6213989257812,861.9613037109375,861.9613037109375
19,912.0858764648438,0.001,912.0858764648438,878.1925048828125,878.1925048828125
20,907.54443359375,0.001,907.54443359375,863.3944702148438,863.3944702148438
21,904.0294189453125,0.001,904.0294189453125,853.156494140625,853.156494140625
22,900.8348999023438,0.001,900.8348999023438,853.955078125,853.955078125
23,899.9010009765625,0.001,899.9010009765625,855.837646484375,855.837646484375
24,899.2636108398438,0.001,899.2636108398438,857.5742797851562,857.5742797851562
25,895.8761596679688,0.001,895.8761596679688,849.8008422851562,849.8008422851562
26,894.1940307617188,0.001,894.1940307617188,858.6002197265625,858.6002197265625
27,892.1965942382812,0.001,892.1965942382812,853.3934936523438,853.3934936523438
28,889.7180786132812,0.001,889.7180786132812,851.6093139648438,851.6093139648438
29,888.15771484375,0.001,888.15771484375,851.3373413085938,851.3373413085938
30,885.885986328125,0.001,885.885986328125,848.1460571289062,848.1460571289062
31,884.4298706054688,0.001,884.4298706054688,846.9742431640625,846.9742431640625
32,882.7001953125,0.001,882.7001953125,848.7868041992188,848.7868041992188
33,880.79638671875,0.001,880.79638671875,848.8453369140625,848.8453369140625
34,878.7054443359375,0.001,878.7054443359375,863.4215698242188,863.4215698242188
35,876.3223876953125,0.001,876.3223876953125,849.5447387695312,849.5447387695312
36,877.4846801757812,0.001,877.4846801757812,858.21484375,858.21484375
37,869.4110107421875,0.00020000001,869.4110107421875,841.3404541015625,841.3404541015625
38,866.0128173828125,0.00020000001,866.0128173828125,839.8209838867188,839.8209838867188
39,864.9849853515625,0.00020000001,864.9849853515625,839.2733764648438,839.2733764648438
40,863.2202758789062,0.00020000001,863.2202758789062,841.6019287109375,841.6019287109375
41,863.946044921875,0.00020000001,863.946044921875,840.1046752929688,840.1046752929688
42,862.4346923828125,0.00020000001,862.4346923828125,838.907958984375,838.907958984375
43,863.6668090820312,0.00020000001,863.6668090820312,840.3042602539062,840.3042602539062
44,863.197265625,0.00020000001,863.197265625,837.6897583007812,837.6897583007812
45,863.9907836914062,0.00020000001,863.9907836914062,837.8369750976562,837.8369750976562
46,862.5559692382812,0.00020000001,862.5559692382812,838.4845581054688,838.4845581054688
47,862.0400390625,0.00020000001,862.0400390625,837.0550537109375,837.0550537109375
48,861.9954833984375,0.00020000001,861.9954833984375,835.4550170898438,835.4550170898438
49,861.9085693359375,0.00020000001,861.9085693359375,839.2425537109375,839.2425537109375
50,861.1881103515625,0.00020000001,861.1881103515625,837.2921142578125,837.2921142578125
51,861.7000122070312,0.00020000001,861.7000122070312,836.3932495117188,836.3932495117188
52,860.2484130859375,0.00020000001,860.2484130859375,837.0031127929688,837.0031127929688
53,860.8848876953125,0.00020000001,860.8848876953125,836.8681030273438,836.8681030273438
54,857.0943603515625,4.0000003e-05,857.0943603515625,835.638916015625,835.638916015625
55,857.4970092773438,4.0000003e-05,857.4970092773438,835.3073120117188,835.3073120117188
56,856.8079223632812,4.0000003e-05,856.8079223632812,834.7307739257812,834.7307739257812
57,857.7804565429688,4.0000003e-05,857.7804565429688,835.3646850585938,835.3646850585938
58,857.131591796875,4.0000003e-05,857.131591796875,836.0428466796875,836.0428466796875
59,857.9113159179688,4.0000003e-05,857.9113159179688,836.0507202148438,836.0507202148438
60,857.3013916015625,4.0000003e-05,857.3013916015625,835.9754028320312,835.9754028320312
61,857.9749145507812,4.0000003e-05,857.9749145507812,834.806640625,834.806640625
62,856.6895141601562,8.000001e-06,856.6895141601562,834.6493530273438,834.6493530273438
63,857.0116577148438,8.000001e-06,857.0116577148438,835.0344848632812,835.0344848632812
64,857.6238403320312,8.000001e-06,857.6238403320312,834.5739135742188,834.5739135742188
65,856.732177734375,8.000001e-06,856.732177734375,834.4552612304688,834.4552612304688
66,856.3785400390625,8.000001e-06,856.3785400390625,834.6932373046875,834.6932373046875
67,858.427001953125,8.000001e-06,858.427001953125,834.9487915039062,834.9487915039062
68,856.7434692382812,8.000001e-06,856.7434692382812,834.611572265625,834.611572265625
69,855.7239990234375,8.000001e-06,855.7239990234375,834.646484375,834.646484375
70,858.1728515625,8.000001e-06,858.1728515625,835.1133422851562,835.1133422851562
71,857.1199340820312,1.6000001e-06,857.1199340820312,834.832275390625,834.832275390625
72,856.3114624023438,1.6000001e-06,856.3114624023438,834.6215209960938,834.6215209960938
73,857.6063232421875,1.6000001e-06,857.6063232421875,834.5909423828125,834.5909423828125
74,857.2520141601562,1.6000001e-06,857.2520141601562,834.5216064453125,834.5216064453125
75,856.950927734375,1.6000001e-06,856.950927734375,834.4789428710938,834.4789428710938
